Pipeline,Date,Rate Schedule,Receipt Point,Receipt Zone,Delivery Point,Delivery Zone,Tariff Rate Type,Tariff Rate,Magnitude,Tariff Rate Structure,Rate Zone
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Agua Blanca Pecos Co | 79398,MID 4,Commodity,0.12020,$/Dth     ,Zone to Zone,MID 17 - MID 4
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Agua Blanca Pecos Co | 79398,MID 4,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Agua Blanca Pecos Co | 79398,MID 4,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Agua Blanca Pecos Co | 79398,MID 4,Fuel,1.43000,%         ,Zone to Zone,MID 17 - MID 4
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,El Paso/NNG Keystone | 169,MID 5,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,El Paso/NNG Keystone | 169,MID 5,Commodity,0.11770,$/Dth     ,Zone to Zone,MID 17 - MID 5
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,El Paso/NNG Keystone | 169,MID 5,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,El Paso/NNG Keystone | 169,MID 5,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,El Paso/NNG Keystone | 169,MID 5,Fuel,1.43000,%         ,Zone to Zone,MID 17 - MID 5
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,DCP Eunice Golf Course Fuel | 62147,MID 6,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,DCP Eunice Golf Course Fuel | 62147,MID 6,Commodity,0.11310,$/Dth     ,Zone to Zone,MID 17 - MID 6
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,DCP Eunice Golf Course Fuel | 62147,MID 6,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,DCP Eunice Golf Course Fuel | 62147,MID 6,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,DCP Eunice Golf Course Fuel | 62147,MID 6,Fuel,1.43000,%         ,Zone to Zone,MID 17 - MID 6
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Atmos Energy East System | 56234,MID 7,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Atmos Energy East System | 56234,MID 7,Commodity,0.10380,$/Dth     ,Zone to Zone,MID 17 - MID 7
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Atmos Energy East System | 56234,MID 7,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Atmos Energy East System | 56234,MID 7,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Atmos Energy East System | 56234,MID 7,Fuel,1.43000,%         ,Zone to Zone,MID 17 - MID 7
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Antelope Station-Hale Co Def Del | 79049,MID 7B,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Antelope Station-Hale Co Def Del | 79049,MID 7B,Commodity,0.09300,$/Dth     ,Zone to Zone,MID 17 - MID 7B
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Antelope Station-Hale Co Def Del | 79049,MID 7B,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Antelope Station-Hale Co Def Del | 79049,MID 7B,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Antelope Station-Hale Co Def Del | 79049,MID 7B,Fuel,0.00000,%         ,Zone to Zone,MID 17 - MID 7B
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mid 7B Segmentation Point | 392173,MID 8,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mid 7B Segmentation Point | 392173,MID 8,Commodity,0.08910,$/Dth     ,Zone to Zone,MID 17 - MID 8
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mid 7B Segmentation Point | 392173,MID 8,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mid 7B Segmentation Point | 392173,MID 8,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mid 7B Segmentation Point | 392173,MID 8,Fuel,1.48000,%         ,Zone to Zone,MID 17 - MID 8
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Cabot/NNG Bryan Carson | 56111,MID 9,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Cabot/NNG Bryan Carson | 56111,MID 9,Commodity,0.08830,$/Dth     ,Zone to Zone,MID 17 - MID 9
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Cabot/NNG Bryan Carson | 56111,MID 9,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Cabot/NNG Bryan Carson | 56111,MID 9,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Cabot/NNG Bryan Carson | 56111,MID 9,Fuel,1.48000,%         ,Zone to Zone,MID 17 - MID 9
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Arkla Redmoon Def. Delivery | 289648,Other,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Arkla Redmoon Def. Delivery | 289648,Other,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Arkla Redmoon Def. Delivery | 289648,Other,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Brazos A-47/SS | 18023,Tivoli,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Brazos A-47/SS | 18023,Tivoli,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Brazos A-47/SS | 18023,Tivoli,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mops-Refugio FGT | 611,Tivoli Dwn,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mops-Refugio FGT | 611,Tivoli Dwn,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Demarc Def. - Delivery | 179796,MID 17,Mops-Refugio FGT | 611,Tivoli Dwn,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,MOPS/Koch Gateway Mcfaddin Del. | 179799,Comp,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,NBPL/NNG Ft Buford | 202,Mid 1,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Mid 1 Storage Pooling Point | 251359,MID 10,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,CIG Dumas Def. Delivery | 289650,MID 11,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,CIG Dumas Def. Delivery | 289650,MID 11,Commodity,0.05370,$/Dth     ,Zone to Zone,MID 2 - MID 11
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,CIG Dumas Def. Delivery | 289650,MID 11,Fuel,2.61000,%         ,Zone to Zone,MID 2 - MID 11
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,CIG Dumas Def. Delivery | 289650,MID 11,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,CIG Dumas Def. Delivery | 289650,MID 11,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Beaver Compress Cimarron-Outlet | 78991,MID 12,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Mid 12 Storage Pooling Point | 251381,MID 13,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,ANR Greensburg Def Delivery | 312032,MID 14,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Mid 14 Storage Pooling Point | 251386,MID 15,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,CIG Garden City Def. Delivery | 492776,MID 16 A,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,CIG Garden City Def. Delivery | 492776,MID 16 A,Commodity,0.07610,$/Dth     ,Zone to Zone,MID 2 - MID 16A
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,CIG Garden City Def. Delivery | 492776,MID 16 A,Fuel,2.61000,%         ,Zone to Zone,MID 2 - MID 16A
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,CIG Garden City Def. Delivery | 492776,MID 16 A,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,CIG Garden City Def. Delivery | 492776,MID 16 A,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Barton Co. Cattle Feeders | 62554,MID 16 B,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Demarc Def. - Delivery | 179796,MID 17,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Demarc Def. - Delivery | 179796,MID 17,Commodity,0.12080,$/Dth     ,Zone to Zone,MID 2 - MID 17
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Demarc Def. - Delivery | 179796,MID 17,Electric Power Costs,0.00020,$/Dth     ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Demarc Def. - Delivery | 179796,MID 17,Fuel,0.69000,%         ,Zone Surcharge,MID 17 (Market Area)
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Demarc Def. - Delivery | 179796,MID 17,Fuel,3.30000,%         ,Zone to Zone,MID 2 - MID 17
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,A. & M. Prestress Inc. | 59387,MID 2,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,A. & M. Prestress Inc. | 59387,MID 2,Commodity,0.00090,$/Dth     ,Zone to Zone,MID 2 - MID 2
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,A. & M. Prestress Inc. | 59387,MID 2,Fuel,0.30000,%         ,Zone to Zone,MID 2 - MID 2
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,A. & M. Prestress Inc. | 59387,MID 2,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,A. & M. Prestress Inc. | 59387,MID 2,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,Commodity,0.00870,$/Dth     ,Zone to Zone,MID 2 - MID 3
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,Fuel,1.43000,%         ,Zone to Zone,MID 2 - MID 3
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Agua Blanca Pecos Co | 79398,MID 4,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Agua Blanca Pecos Co | 79398,MID 4,Commodity,0.02340,$/Dth     ,Zone to Zone,MID 2 - MID 4
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Agua Blanca Pecos Co | 79398,MID 4,Fuel,1.43000,%         ,Zone to Zone,MID 2 - MID 4
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Agua Blanca Pecos Co | 79398,MID 4,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Agua Blanca Pecos Co | 79398,MID 4,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,El Paso/NNG Keystone | 169,MID 5,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,El Paso/NNG Keystone | 169,MID 5,Commodity,0.03040,$/Dth     ,Zone to Zone,MID 2 - MID 5
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,El Paso/NNG Keystone | 169,MID 5,Fuel,0.30000,%         ,Zone to Zone,MID 2 - MID 5
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,El Paso/NNG Keystone | 169,MID 5,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,El Paso/NNG Keystone | 169,MID 5,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,DCP Eunice Golf Course Fuel | 62147,MID 6,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,DCP Eunice Golf Course Fuel | 62147,MID 6,Commodity,0.02010,$/Dth     ,Zone to Zone,MID 2 - MID 6
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,DCP Eunice Golf Course Fuel | 62147,MID 6,Fuel,0.30000,%         ,Zone to Zone,MID 2 - MID 6
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,DCP Eunice Golf Course Fuel | 62147,MID 6,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,DCP Eunice Golf Course Fuel | 62147,MID 6,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Atmos Energy East System | 56234,MID 7,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Atmos Energy East System | 56234,MID 7,Commodity,0.02540,$/Dth     ,Zone to Zone,MID 2 - MID 7
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Atmos Energy East System | 56234,MID 7,Fuel,1.43000,%         ,Zone to Zone,MID 2 - MID 7
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Atmos Energy East System | 56234,MID 7,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Atmos Energy East System | 56234,MID 7,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Antelope Station-Hale Co Def Del | 79049,MID 7B,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Antelope Station-Hale Co Def Del | 79049,MID 7B,Commodity,0.03530,$/Dth     ,Zone to Zone,MID 2 - MID 7B
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Antelope Station-Hale Co Def Del | 79049,MID 7B,Fuel,1.13000,%         ,Zone to Zone,MID 2 - MID 7B
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Antelope Station-Hale Co Def Del | 79049,MID 7B,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Antelope Station-Hale Co Def Del | 79049,MID 7B,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Mid 7B Segmentation Point | 392173,MID 8,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Mid 7B Segmentation Point | 392173,MID 8,Commodity,0.06540,$/Dth     ,Zone to Zone,MID 2 - MID 8
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Mid 7B Segmentation Point | 392173,MID 8,Fuel,2.61000,%         ,Zone to Zone,MID 2 - MID 8
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Mid 7B Segmentation Point | 392173,MID 8,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Mid 7B Segmentation Point | 392173,MID 8,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Cabot/NNG Bryan Carson | 56111,MID 9,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Cabot/NNG Bryan Carson | 56111,MID 9,Commodity,0.05550,$/Dth     ,Zone to Zone,MID 2 - MID 9
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Cabot/NNG Bryan Carson | 56111,MID 9,Fuel,2.61000,%         ,Zone to Zone,MID 2 - MID 9
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Cabot/NNG Bryan Carson | 56111,MID 9,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Cabot/NNG Bryan Carson | 56111,MID 9,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Arkla Redmoon Def. Delivery | 289648,Other,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Arkla Redmoon Def. Delivery | 289648,Other,Reservation,9.85300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Arkla Redmoon Def. Delivery | 289648,Other,Reservation,5.47300,$/Dth/mth ,Zone to Zone,Field - Field
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Brazos A-47/SS | 18023,Tivoli,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Agri-Waste Energy | 78891,MID 2,Mops-Refugio FGT | 611,Tivoli Dwn,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,MOPS/Koch Gateway Mcfaddin Del. | 179799,Comp,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,NBPL/NNG Ft Buford | 202,Mid 1,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,Mid 1 Storage Pooling Point | 251359,MID 10,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,CIG Dumas Def. Delivery | 289650,MID 11,ACA,0.00130,$/Dth,System,Entire System
Northern Natural Gas Company,07/01/2018,TF,Hpl/Rio Pecos Def. Delivery | 62999,MID 3,CIG Dumas Def. Delivery | 289650,MID 11,Commodity,0.05730,$/Dth     ,Zone to Zone,MID 3 - MID 11
